,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
532976,1673436221329,2023-01-11 11:23:41,17425.1,7.63,17425.0,2.355,17424.8,0.492,17424.7,0.027,17424.6,0.022,17424.5,0.575,17424.4,1.731,17424.3,0.189,17424.2,1.021,17424.1,1.007,17425.2,61.196,17425.3,20.859,17425.4,1.135,17425.5,6.583,17425.6,2.411,17425.7,2.732,17425.8,7.948,17425.9,6.326,17426.0,4.088,17426.1,6.42
532977,1673436221580,2023-01-11 11:23:41,17425.1,7.63,17425.0,2.355,17424.8,0.492,17424.7,0.027,17424.6,0.595,17424.5,0.002,17424.4,1.731,17424.3,0.189,17424.2,1.06,17424.1,1.007,17425.2,60.208,17425.3,20.859,17425.4,1.135,17425.5,6.583,17425.6,0.29,17425.7,3.305,17425.8,7.948,17425.9,6.283,17426.0,4.088,17426.1,4.64
532978,1673436221830,2023-01-11 11:23:41,17425.1,17.01,17425.0,2.355,17424.9,0.136,17424.8,0.633,17424.7,0.006,17424.6,0.022,17424.5,0.296,17424.4,0.854,17424.3,1.835,17424.2,1.102,17425.2,40.296,17425.3,13.205,17425.4,1.135,17425.5,5.583,17425.6,0.29,17425.7,1.024,17425.8,3.918,17425.9,5.422,17426.0,4.088,17426.1,2.379
532979,1673436222080,2023-01-11 11:23:42,17425.1,17.746,17425.0,2.928,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.296,17424.4,0.894,17424.3,3.617,17424.2,1.102,17424.1,1.015,17425.2,40.054,17425.3,13.205,17425.4,1.135,17425.5,4.664,17425.6,0.29,17425.7,1.024,17425.8,3.918,17425.9,3.795,17426.0,0.006,17426.1,2.379
532980,1673436222330,2023-01-11 11:23:42,17425.1,18.191,17425.0,2.922,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.296,17424.4,0.894,17424.3,3.63,17424.2,1.102,17424.1,1.015,17425.2,40.046,17425.3,13.205,17425.4,1.135,17425.5,4.664,17425.6,0.29,17425.7,1.024,17425.8,3.918,17425.9,3.795,17426.0,0.006,17426.1,2.364
532981,1673436222580,2023-01-11 11:23:42,17425.1,18.674,17425.0,2.922,17424.8,0.02,17424.7,0.166,17424.6,0.022,17424.5,0.296,17424.4,0.894,17424.3,3.63,17424.2,1.102,17424.1,1.015,17425.2,40.037,17425.3,13.205,17425.4,1.135,17425.5,3.621,17425.6,0.29,17425.7,0.451,17425.8,3.918,17425.9,3.795,17426.0,0.006,17426.1,2.364
532982,1673436222831,2023-01-11 11:23:42,17425.1,18.31,17425.0,3.271,17424.8,0.02,17424.7,0.166,17424.6,0.022,17424.5,0.296,17424.4,0.894,17424.3,1.883,17424.2,1.102,17424.1,1.015,17425.2,39.287,17425.3,13.205,17425.4,1.135,17425.5,4.455,17425.6,0.256,17425.7,0.451,17425.8,3.918,17425.9,3.795,17426.0,0.006,17426.1,2.364
532983,1673436223081,2023-01-11 11:23:43,17425.1,18.102,17425.0,4.018,17424.8,0.02,17424.7,0.166,17424.6,0.022,17424.5,0.296,17424.4,0.894,17424.3,1.883,17424.2,1.102,17424.1,1.015,17425.2,39.287,17425.3,13.205,17425.4,1.135,17425.5,4.455,17425.6,0.256,17425.7,0.451,17425.8,7.894,17425.9,3.795,17426.0,3.963,17426.1,2.364
532984,1673436223334,2023-01-11 11:23:43,17425.1,17.136,17425.0,4.016,17424.9,0.136,17424.8,0.02,17424.7,0.166,17424.6,0.022,17424.5,0.296,17424.4,0.894,17424.3,1.883,17424.2,1.102,17425.2,38.937,17425.3,13.205,17425.4,1.135,17425.5,4.455,17425.6,0.256,17425.7,0.451,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532985,1673436223585,2023-01-11 11:23:43,17425.1,10.058,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.312,17424.4,1.674,17424.3,0.189,17424.2,1.085,17424.1,1.008,17425.2,41.494,17425.3,13.205,17425.4,1.135,17425.5,4.455,17425.6,0.256,17425.7,0.451,17425.8,7.623,17425.9,3.795,17426.0,4.536,17426.1,2.364
532986,1673436223835,2023-01-11 11:23:43,17425.1,10.018,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.197,17424.4,1.668,17424.3,0.15,17424.2,1.085,17424.1,1.648,17425.2,41.92,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.451,17425.8,8.196,17425.9,3.795,17426.0,3.963,17426.1,2.364
532987,1673436224086,2023-01-11 11:23:44,17425.1,10.55,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.197,17424.4,1.659,17424.3,0.15,17424.2,1.085,17424.1,1.648,17425.2,45.52,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.451,17425.8,8.196,17425.9,3.795,17426.0,3.963,17426.1,2.364
532988,1673436224336,2023-01-11 11:23:44,17425.1,10.51,17425.0,2.92,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,1.197,17424.4,1.695,17424.3,0.15,17424.2,1.085,17424.1,1.648,17425.2,45.479,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.451,17425.8,8.196,17425.9,3.795,17426.0,3.963,17426.1,2.408
532989,1673436224586,2023-01-11 11:23:44,17425.1,11.069,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.197,17424.4,1.669,17424.3,0.156,17424.2,1.085,17424.1,1.648,17425.2,46.439,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.451,17425.8,8.196,17425.9,3.795,17426.0,4.008,17426.1,2.364
532990,1673436224836,2023-01-11 11:23:44,17425.1,10.566,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.589,17424.4,1.669,17424.3,0.279,17424.2,1.005,17424.1,1.668,17425.2,46.282,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532991,1673436225086,2023-01-11 11:23:45,17425.1,10.566,17425.0,2.92,17424.8,0.02,17424.7,0.478,17424.6,0.022,17424.5,0.801,17424.4,1.997,17424.3,0.23,17424.2,1.005,17424.1,1.648,17425.2,46.282,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532992,1673436225336,2023-01-11 11:23:45,17425.1,10.566,17425.0,2.92,17424.8,0.02,17424.7,0.478,17424.6,0.022,17424.5,0.801,17424.4,1.341,17424.3,0.943,17424.2,1.005,17424.1,1.008,17425.2,46.288,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.301,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532993,1673436225587,2023-01-11 11:23:45,17425.1,10.566,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.801,17424.4,1.318,17424.3,0.943,17424.2,1.005,17424.1,1.008,17425.2,46.288,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532994,1673436225837,2023-01-11 11:23:45,17425.1,10.537,17425.0,2.92,17424.8,0.02,17424.7,0.478,17424.6,0.022,17424.5,0.801,17424.4,1.268,17424.3,0.943,17424.2,1.005,17424.1,1.008,17425.2,45.811,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532995,1673436226088,2023-01-11 11:23:46,17425.1,10.537,17425.0,2.92,17424.8,0.02,17424.7,0.478,17424.6,0.022,17424.5,0.801,17424.4,1.285,17424.3,0.992,17424.2,1.005,17424.1,1.008,17425.2,46.227,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532996,1673436226338,2023-01-11 11:23:46,17425.1,6.236,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.801,17424.4,1.165,17424.3,0.993,17424.2,1.005,17424.1,1.008,17425.2,46.234,17425.3,13.205,17425.4,1.135,17425.5,4.586,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532997,1673436226588,2023-01-11 11:23:46,17425.1,6.236,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.937,17424.4,1.637,17424.3,1.002,17424.2,1.005,17424.1,1.008,17425.2,46.245,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.302,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532998,1673436226839,2023-01-11 11:23:46,17425.1,6.236,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.937,17424.4,0.854,17424.3,0.28,17424.2,2.048,17424.1,1.008,17425.2,47.837,17425.3,13.205,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
532999,1673436227090,2023-01-11 11:23:47,17425.1,10.216,17425.0,2.92,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.937,17424.4,0.854,17424.3,0.41,17424.2,2.048,17424.1,1.008,17425.2,45.154,17425.3,12.305,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533000,1673436227340,2023-01-11 11:23:47,17425.1,13.531,17425.0,2.92,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.943,17424.4,0.854,17424.3,0.41,17424.2,2.048,17425.2,43.338,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533001,1673436227591,2023-01-11 11:23:47,17425.1,13.531,17425.0,2.347,17424.9,0.493,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.002,17424.4,1.427,17424.3,0.41,17424.2,2.048,17425.2,43.342,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533002,1673436227841,2023-01-11 11:23:47,17425.1,13.531,17425.0,2.347,17424.9,0.493,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,1.002,17424.4,1.427,17424.3,0.41,17424.2,2.048,17425.2,43.342,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533003,1673436228091,2023-01-11 11:23:48,17425.1,13.531,17425.0,2.347,17424.9,0.493,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.986,17424.4,1.427,17424.3,0.41,17424.2,2.048,17425.2,43.26,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533004,1673436228341,2023-01-11 11:23:48,17425.1,9.837,17425.0,2.347,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.975,17424.4,1.427,17424.3,0.353,17424.2,2.048,17425.2,45.685,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,1.025,17425.8,7.623,17425.9,3.838,17426.0,3.963,17426.1,2.364
533005,1673436228591,2023-01-11 11:23:48,17425.1,10.41,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,0.975,17424.4,1.427,17424.3,0.359,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.135,17425.5,5.113,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.838,17426.0,3.963,17426.1,2.364
533006,1673436228841,2023-01-11 11:23:48,17425.1,10.387,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,0.975,17424.4,1.427,17424.3,0.359,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.135,17425.5,5.113,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533007,1673436229091,2023-01-11 11:23:49,17425.1,10.62,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,0.975,17424.4,1.427,17424.3,0.359,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.135,17425.5,5.113,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533008,1673436229342,2023-01-11 11:23:49,17425.1,10.82,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,0.98,17424.4,1.427,17424.3,0.359,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.135,17425.5,5.113,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533009,1673436229593,2023-01-11 11:23:49,17425.1,10.821,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,0.975,17424.4,1.427,17424.3,0.359,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.135,17425.5,5.113,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,4.007,17426.1,2.364
533010,1673436229843,2023-01-11 11:23:49,17425.1,10.788,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,0.975,17424.4,1.427,17424.3,0.359,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533011,1673436230093,2023-01-11 11:23:50,17425.1,10.79,17425.0,2.347,17424.9,0.021,17424.8,0.492,17424.7,0.006,17424.6,0.022,17424.5,1.284,17424.4,0.854,17424.3,2.375,17424.2,2.048,17425.2,44.261,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.963,17426.1,2.364
533012,1673436230343,2023-01-11 11:23:50,17425.1,12.132,17425.0,2.822,17424.9,0.021,17424.8,0.156,17424.7,0.006,17424.6,0.022,17424.5,0.591,17424.4,0.854,17424.3,2.375,17424.2,2.048,17425.2,40.369,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533013,1673436230593,2023-01-11 11:23:50,17425.1,11.894,17425.0,2.35,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.591,17424.4,0.854,17424.3,1.339,17424.2,2.048,17425.2,40.78,17425.3,12.061,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533014,1673436230843,2023-01-11 11:23:50,17425.1,11.824,17425.0,2.35,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.591,17424.4,0.854,17424.3,1.339,17424.2,2.048,17425.2,39.969,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533015,1673436231095,2023-01-11 11:23:51,17425.1,10.861,17425.0,2.35,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.575,17424.4,0.854,17424.3,1.339,17424.2,2.048,17425.2,43.977,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533016,1673436231345,2023-01-11 11:23:51,17425.1,10.861,17425.0,2.36,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.575,17424.4,0.854,17424.3,1.339,17424.2,2.048,17425.2,43.979,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533017,1673436231595,2023-01-11 11:23:51,17425.1,11.434,17425.0,2.832,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.665,17424.4,0.954,17424.3,1.209,17424.2,2.288,17425.2,43.571,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.905,17426.0,3.976,17426.1,2.364
533018,1673436231845,2023-01-11 11:23:51,17425.1,10.609,17425.0,2.36,17424.9,0.021,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.665,17424.4,0.934,17424.3,1.209,17424.2,2.488,17425.2,43.944,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533019,1673436232096,2023-01-11 11:23:52,17425.1,8.245,17425.0,2.36,17424.8,0.02,17424.7,0.006,17424.6,0.494,17424.5,0.575,17424.4,0.854,17424.3,1.225,17424.2,2.098,17424.1,1.008,17425.2,44.311,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533020,1673436232346,2023-01-11 11:23:52,17425.1,8.251,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.575,17424.4,0.895,17424.3,1.168,17424.2,2.098,17424.1,1.008,17425.2,44.261,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.3,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533021,1673436232596,2023-01-11 11:23:52,17425.1,8.279,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.494,17424.5,0.575,17424.4,0.854,17424.3,1.192,17424.2,2.098,17424.1,1.008,17425.2,44.261,17425.3,11.905,17425.4,1.708,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533022,1673436232846,2023-01-11 11:23:52,17425.1,8.279,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.575,17424.4,0.857,17424.3,1.168,17424.2,2.098,17424.1,1.008,17425.2,44.258,17425.3,12.478,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533023,1673436233096,2023-01-11 11:23:53,17425.1,7.273,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.575,17424.4,0.854,17424.3,1.18,17424.2,2.098,17424.1,1.008,17425.2,44.41,17425.3,12.478,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533024,1673436233346,2023-01-11 11:23:53,17425.1,7.273,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.002,17424.4,1.338,17424.3,1.168,17424.2,1.055,17424.1,1.008,17425.2,43.44,17425.3,11.905,17425.4,1.135,17425.5,4.582,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533025,1673436233596,2023-01-11 11:23:53,17425.1,7.273,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.494,17424.5,0.002,17424.4,0.866,17424.3,1.148,17424.2,1.005,17424.1,1.028,17425.2,43.447,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533026,1673436233846,2023-01-11 11:23:53,17425.1,7.273,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.494,17424.5,0.002,17424.4,0.866,17424.3,1.153,17424.2,1.005,17424.1,1.028,17425.2,43.447,17425.3,11.905,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533027,1673436234097,2023-01-11 11:23:54,17425.1,7.245,17425.0,2.35,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.002,17424.4,0.854,17424.3,1.23,17424.2,1.005,17424.1,1.008,17425.2,43.447,17425.3,11.897,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.885,17426.0,3.976,17426.1,2.364
533028,1673436234347,2023-01-11 11:23:54,17425.1,6.408,17425.0,2.361,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.002,17424.4,0.854,17424.3,1.148,17424.2,1.578,17424.1,1.008,17425.2,44.707,17425.3,11.897,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533029,1673436234598,2023-01-11 11:23:54,17425.1,6.35,17425.0,2.361,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.002,17424.4,0.854,17424.3,1.62,17424.2,1.578,17424.1,1.008,17425.2,44.207,17425.3,11.897,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
533030,1673436234848,2023-01-11 11:23:54,17425.1,6.35,17425.0,2.361,17424.8,0.02,17424.7,0.006,17424.6,0.022,17424.5,0.002,17424.4,0.854,17424.3,1.157,17424.2,1.578,17424.1,1.008,17425.2,44.207,17425.3,11.897,17425.4,1.135,17425.5,4.54,17425.6,0.256,17425.7,0.452,17425.8,7.623,17425.9,3.795,17426.0,3.976,17426.1,2.364
