timestamp,sell1,vsell1,buy1,vbuy1,sell2,vsell2,buy2,vbuy2,sell3,vsell3,buy3,vbuy3,sell4,vsell4,buy4,vbuy4,sell5,vsell5,buy5,vbuy5,sell6,vsell6,buy6,vbuy6,sell7,vsell7,buy7,vbuy7,sell8,vsell8,buy8,vbuy8,sell9,vsell9,buy9,vbuy9,sell10,vsell10,buy10,vbuy10
2023-01-19 05:02:27,20816.3,2.076,20816.2,48.096,20816.4,0.578,20816.1,2.782,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.965,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,8.033,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.3,0.03,20815.3,2.539
2023-01-19 05:02:27,20816.3,1.732,20816.2,49.806,20816.4,0.578,20816.1,2.782,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.965,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,8.033,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.3,0.006,20815.3,2.539
2023-01-19 05:02:27,20816.3,1.763,20816.2,49.976,20816.4,0.578,20816.1,2.782,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.965,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,8.033,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.539
2023-01-19 05:02:28,20816.3,1.708,20816.2,50.375,20816.4,0.578,20816.1,2.782,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.965,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,8.033,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.539
2023-01-19 05:02:28,20816.3,1.708,20816.2,51.198,20816.4,0.578,20816.1,2.77,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.965,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,8.033,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.539
2023-01-19 05:02:28,20816.3,1.708,20816.2,50.623,20816.4,0.578,20816.1,2.77,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.965,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,8.033,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.539
2023-01-19 05:02:28,20816.3,1.872,20816.2,50.625,20816.4,0.578,20816.1,2.77,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.645,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,7.713,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.217
2023-01-19 05:02:29,20816.3,1.684,20816.2,50.746,20816.4,0.578,20816.1,2.77,20816.5,1.68,20816.0,1.234,20816.6,0.614,20815.9,3.207,20816.8,0.004,20815.8,4.645,20816.9,0.042,20815.7,0.068,20817.0,0.722,20815.6,7.713,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.217
2023-01-19 05:02:29,20816.3,1.35,20816.2,50.745,20816.4,0.002,20816.1,2.77,20816.5,1.68,20816.0,1.234,20816.6,0.029,20815.9,3.207,20816.8,0.004,20815.8,4.645,20816.9,0.228,20815.7,0.068,20817.0,0.722,20815.6,7.713,20817.1,1.084,20815.5,1.863,20817.2,0.832,20815.4,3.108,20817.4,0.002,20815.3,2.212
2023-01-19 05:02:29,20816.6,0.036,20816.5,48.081,20816.8,0.004,20816.4,25.023,20816.9,0.042,20816.3,13.555,20817.0,0.722,20816.2,4.213,20817.1,0.001,20816.1,4.458,20817.2,0.001,20816.0,3.071,20817.4,0.002,20815.9,0.001,20817.5,0.468,20815.8,4.684,20817.6,1.83,20815.7,0.139,20817.9,0.001,20815.6,9.96
