timestamp,sell1,vsell1,buy1,vbuy1,sell2,vsell2,buy2,vbuy2,sell3,vsell3,buy3,vbuy3,sell4,vsell4,buy4,vbuy4,sell5,vsell5,buy5,vbuy5,sell6,vsell6,buy6,vbuy6,sell7,vsell7,buy7,vbuy7,sell8,vsell8,buy8,vbuy8,sell9,vsell9,buy9,vbuy9,sell10,vsell10,buy10,vbuy10
2023-01-11 11:23:38,17425.2,120.023,17425.1,2.244,17425.3,29.61,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,11.84,17424.4,1.731,17425.9,5.111,17424.3,0.179,17426.0,0.156,17424.2,1.005,17426.1,6.5,17424.1,1.479
2023-01-11 11:23:38,17425.2,120.08,17425.1,2.244,17425.3,29.61,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,11.84,17424.4,1.731,17425.9,5.111,17424.3,0.217,17426.0,0.156,17424.2,1.005,17426.1,6.5,17424.1,1.479
2023-01-11 11:23:38,17425.2,120.133,17425.1,2.244,17425.3,29.758,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,7.901,17424.4,1.731,17425.9,5.111,17424.3,0.217,17426.0,0.006,17424.2,1.694,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:38,17425.2,120.003,17425.1,2.244,17425.3,29.758,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,7.901,17424.4,1.731,17425.9,5.111,17424.3,0.178,17426.0,0.006,17424.2,1.005,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:39,17425.2,119.803,17425.1,2.19,17425.3,29.758,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,7.901,17424.4,1.731,17425.9,5.111,17424.3,0.191,17426.0,0.006,17424.2,1.005,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:39,17425.2,117.815,17425.1,2.19,17425.3,27.458,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,7.901,17424.4,1.731,17425.9,5.111,17424.3,0.196,17426.0,0.006,17424.2,1.005,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:39,17425.2,117.816,17425.1,2.19,17425.3,27.458,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,3.918,17424.4,1.731,17425.9,5.111,17424.3,0.187,17426.0,4.088,17424.2,1.005,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:39,17425.2,117.816,17425.1,2.184,17425.3,27.458,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,3.918,17424.4,1.731,17425.9,5.111,17424.3,0.171,17426.0,4.088,17424.2,1.005,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:40,17425.2,117.896,17425.1,2.184,17425.3,27.458,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,3.918,17424.4,1.731,17425.9,5.111,17424.3,0.171,17426.0,4.088,17424.2,1.005,17426.1,6.5,17424.1,1.007
2023-01-11 11:23:40,17425.2,117.886,17425.1,2.185,17425.3,27.458,17425.0,2.327,17425.4,1.709,17424.8,0.02,17425.5,3.793,17424.7,0.006,17425.6,2.411,17424.6,0.022,17425.7,5.947,17424.5,0.576,17425.8,3.918,17424.4,1.731,17425.9,5.111,17424.3,0.171,17426.0,4.088,17424.2,1.005,17426.1,6.5,17424.1,1.007
