,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1598901,1673703569203,2023-01-14 13:39:29,20913.1,3.114,20913.0,0.046,20912.9,0.013,20912.5,0.008,20912.1,0.57,20912.0,0.149,20911.7,0.002,20911.4,0.008,20911.2,0.002,20911.0,0.372,20913.2,2.334,20913.3,0.001,20913.6,2.656,20913.8,0.009,20913.9,0.048,20914.0,0.043,20914.1,3.975,20914.3,0.479,20914.5,0.027,20914.8,0.008
1598902,1673703569453,2023-01-14 13:39:29,20913.1,1.739,20912.5,0.008,20911.7,0.002,20911.4,0.578,20911.3,0.097,20911.2,0.002,20911.0,0.372,20910.9,1.3,20910.8,1.7,20910.7,0.002,20913.2,6.063,20913.3,0.001,20913.5,0.387,20913.6,2.656,20913.8,0.009,20913.9,0.048,20914.0,0.043,20914.1,3.975,20914.3,0.479,20914.5,0.027
1598903,1673703569703,2023-01-14 13:39:29,20911.7,1.922,20911.4,0.008,20911.3,0.097,20911.2,0.002,20911.0,0.372,20910.7,0.002,20910.4,0.264,20910.3,0.717,20910.2,0.002,20910.1,1.026,20911.8,5.447,20912.3,0.001,20912.5,8.202,20912.6,0.144,20912.8,0.001,20913.1,0.741,20913.2,0.635,20913.3,0.001,20913.6,0.001,20913.7,0.026
1598904,1673703569953,2023-01-14 13:39:29,20910.3,3.867,20910.0,0.001,20909.8,0.001,20909.7,0.003,20909.5,0.385,20909.4,0.02,20909.2,0.002,20908.7,1.775,20908.6,5.539,20908.5,1.915,20910.4,2.596,20910.6,0.141,20911.3,0.216,20911.5,0.02,20911.7,1.7,20911.8,0.001,20912.1,0.478,20912.3,0.002,20912.4,2.087,20912.5,8.202
1598905,1673703570203,2023-01-14 13:39:30,20909.4,1.014,20909.2,0.002,20908.9,0.478,20908.8,0.008,20908.7,0.486,20908.5,2.017,20908.4,0.001,20908.2,0.01,20908.1,0.919,20908.0,0.002,20909.5,14.486,20909.6,2.431,20909.7,0.002,20909.8,0.062,20909.9,0.951,20910.0,0.124,20910.1,0.304,20910.3,0.001,20910.4,0.252,20910.8,0.028
1598906,1673703570453,2023-01-14 13:39:30,20909.4,1.182,20909.2,0.002,20909.0,0.101,20908.9,0.478,20908.8,0.008,20908.7,0.932,20908.5,1.914,20908.4,0.021,20908.2,0.01,20908.1,0.919,20909.5,14.104,20909.6,2.431,20909.8,0.062,20909.9,0.756,20910.0,0.124,20910.1,0.001,20910.2,1.797,20910.3,0.001,20910.5,0.021,20910.8,0.001
1598907,1673703570703,2023-01-14 13:39:30,20912.4,2.446,20911.3,0.12,20911.2,0.478,20910.6,0.15,20910.3,0.002,20910.2,1.7,20910.1,2.329,20910.0,1.7,20909.9,0.127,20909.8,0.106,20912.5,13.575,20912.6,0.623,20912.8,0.001,20912.9,2.248,20913.2,0.002,20913.3,0.001,20913.6,0.001,20913.7,0.555,20913.8,1.221,20913.9,0.755
1598908,1673703570954,2023-01-14 13:39:30,20912.4,2.855,20911.7,2.073,20911.5,0.51,20911.3,0.478,20910.3,0.572,20910.2,1.7,20910.1,2.605,20910.0,2.157,20909.9,0.1,20909.8,1.8,20912.5,15.592,20912.6,0.623,20912.8,0.022,20912.9,2.248,20913.2,0.002,20913.3,0.001,20913.6,0.002,20913.7,0.555,20913.8,1.221,20913.9,0.755
1598909,1673703571206,2023-01-14 13:39:31,20912.4,3.268,20912.2,1.203,20911.4,0.06,20911.3,0.478,20910.4,0.001,20910.3,0.572,20910.2,1.7,20910.1,2.592,20910.0,2.157,20909.9,0.1,20912.5,12.782,20912.6,0.623,20912.7,0.278,20912.8,0.022,20912.9,2.248,20913.2,0.002,20913.3,0.001,20913.6,0.002,20913.7,0.555,20913.8,0.947
1598910,1673703571457,2023-01-14 13:39:31,20912.4,4.97,20912.3,0.305,20912.2,1.203,20911.7,0.478,20910.5,0.57,20910.4,1.701,20910.3,0.002,20910.2,1.945,20910.1,2.23,20910.0,2.157,20912.5,5.625,20912.8,0.022,20913.2,0.48,20913.3,0.001,20913.6,0.001,20913.8,0.92,20913.9,0.754,20914.0,0.024,20914.1,3.976,20914.2,0.001
1598911,1673703571707,2023-01-14 13:39:31,20912.4,4.955,20912.3,0.306,20912.2,1.209,20911.7,0.479,20910.5,0.57,20910.4,1.701,20910.3,1.702,20910.2,1.912,20910.1,2.23,20910.0,2.157,20912.5,5.152,20912.6,0.042,20912.7,2.349,20912.8,0.023,20913.2,0.48,20913.3,0.001,20913.8,0.92,20913.9,0.754,20914.0,0.411,20914.1,3.976
1598912,1673703571957,2023-01-14 13:39:31,20912.4,6.99,20912.3,0.306,20912.2,1.209,20911.8,0.478,20911.7,0.001,20911.4,0.055,20910.5,0.57,20910.4,1.701,20910.3,1.764,20910.2,1.97,20912.5,5.551,20912.6,0.043,20912.7,2.349,20912.8,0.002,20913.1,0.24,20913.2,0.48,20913.3,0.001,20913.8,0.92,20913.9,0.807,20914.0,0.411
1598913,1673703572207,2023-01-14 13:39:32,20912.4,7.897,20912.3,0.427,20912.2,1.209,20911.9,0.478,20911.8,0.008,20911.7,0.001,20911.4,0.055,20910.7,0.578,20910.6,1.4,20910.4,1.702,20912.5,4.886,20912.6,0.043,20912.8,0.002,20913.2,0.48,20913.3,0.001,20913.7,0.001,20913.8,0.92,20913.9,0.807,20914.0,0.024,20914.1,3.976
1598914,1673703572457,2023-01-14 13:39:32,20912.4,7.18,20912.3,0.427,20912.2,1.209,20912.1,0.478,20911.8,0.008,20911.7,0.001,20911.4,0.055,20910.7,0.578,20910.6,1.4,20910.5,1.1,20912.5,4.677,20912.6,0.043,20912.8,0.002,20913.2,0.48,20913.3,2.552,20913.7,0.001,20913.8,0.92,20913.9,0.807,20914.0,0.024,20914.1,3.976
1598915,1673703572707,2023-01-14 13:39:32,20912.4,4.067,20912.3,0.427,20912.2,1.209,20912.1,0.478,20911.8,0.008,20911.7,0.001,20911.5,0.272,20911.4,0.055,20910.7,0.578,20910.6,1.902,20912.5,8.811,20912.6,0.043,20912.8,0.002,20913.2,0.48,20913.3,0.001,20913.7,0.001,20913.8,0.92,20913.9,0.835,20914.0,0.411,20914.1,3.976
1598916,1673703572957,2023-01-14 13:39:32,20912.4,3.629,20912.2,0.006,20911.9,0.001,20911.8,0.008,20911.7,0.001,20911.6,0.195,20911.5,0.272,20911.2,0.478,20910.7,0.008,20910.4,0.002,20912.5,12.458,20912.6,0.163,20912.8,0.002,20913.2,0.002,20913.3,0.001,20913.8,0.947,20913.9,0.835,20914.0,2.111,20914.1,3.976,20914.3,0.003
1598917,1673703573209,2023-01-14 13:39:33,20912.4,3.639,20912.2,0.006,20911.9,0.001,20911.8,0.009,20911.6,0.717,20911.5,0.272,20911.4,2.114,20911.2,0.478,20910.7,0.008,20910.4,0.002,20912.5,12.171,20912.6,0.163,20912.8,0.48,20913.2,0.002,20913.3,0.001,20913.8,0.947,20913.9,2.508,20914.0,2.111,20914.1,3.976,20914.3,0.003
1598918,1673703573459,2023-01-14 13:39:33,20912.4,3.424,20912.2,0.319,20912.1,1.234,20911.9,0.001,20911.8,0.009,20911.6,0.001,20911.5,0.272,20911.4,0.478,20910.7,0.578,20910.6,0.056,20912.5,8.67,20912.6,0.043,20912.8,0.48,20913.2,0.002,20913.3,0.001,20913.8,0.947,20913.9,0.807,20914.0,0.411,20914.1,3.976,20914.3,0.003
1598919,1673703573709,2023-01-14 13:39:33,20912.4,0.367,20912.2,0.006,20911.9,0.001,20911.8,0.009,20911.6,0.192,20911.5,0.272,20911.4,0.478,20910.7,0.008,20910.4,1.702,20910.3,0.002,20912.5,9.957,20912.6,0.043,20912.8,0.48,20913.2,0.002,20913.3,0.001,20913.8,0.947,20913.9,0.807,20914.0,0.411,20914.1,3.976,20914.3,0.003
1598920,1673703573959,2023-01-14 13:39:33,20912.4,0.207,20912.2,0.006,20911.9,0.001,20911.8,0.009,20911.6,0.001,20911.5,0.272,20910.7,0.008,20910.6,0.478,20910.4,0.002,20910.3,0.002,20912.5,12.85,20912.6,0.044,20912.7,0.12,20912.8,0.002,20913.2,4.121,20913.3,0.001,20913.8,1.074,20913.9,0.807,20914.0,0.639,20914.1,3.987
1598921,1673703574215,2023-01-14 13:39:34,20912.4,0.69,20912.2,0.006,20911.9,0.001,20911.8,0.001,20911.5,0.272,20910.7,0.132,20910.4,0.002,20910.3,0.002,20910.1,0.148,20909.9,0.1,20912.5,17.785,20912.6,0.167,20912.7,0.12,20912.8,0.002,20913.2,4.121,20913.3,0.001,20913.6,0.28,20913.7,1.701,20913.8,0.948,20913.9,0.807
1598922,1673703574465,2023-01-14 13:39:34,20910.4,0.002,20910.3,0.002,20910.1,0.148,20909.9,0.1,20909.7,0.002,20909.4,0.023,20909.2,0.002,20908.9,0.979,20908.7,0.002,20908.5,1.914,20910.5,18.459,20910.6,0.469,20910.7,0.624,20910.8,6.731,20910.9,0.026,20911.5,0.02,20911.6,2.809,20911.9,1.151,20912.0,0.551,20912.1,0.027
1598923,1673703574726,2023-01-14 13:39:34,20908.1,0.919,20908.0,0.002,20907.9,0.25,20907.7,0.258,20907.6,0.478,20907.5,0.099,20907.4,0.02,20907.3,0.402,20907.2,0.002,20907.0,0.533,20908.2,7.848,20908.3,4.103,20908.4,1.871,20908.5,3.046,20908.6,0.186,20908.7,0.478,20908.8,0.001,20908.9,0.006,20909.3,0.001,20909.5,0.027
1598924,1673703574977,2023-01-14 13:39:34,20908.1,3.347,20908.0,0.002,20907.9,0.348,20907.7,0.254,20907.6,0.478,20907.5,0.099,20907.4,0.02,20907.3,0.402,20907.2,0.002,20907.0,0.039,20908.2,7.854,20908.3,1.93,20908.5,2.572,20908.8,0.479,20909.1,0.02,20909.3,0.001,20909.5,0.02,20909.8,0.028,20909.9,1.7,20910.0,0.009
1598925,1673703575228,2023-01-14 13:39:35,20908.1,5.877,20908.0,0.002,20907.9,0.348,20907.7,0.254,20907.6,0.478,20907.5,0.099,20907.4,0.02,20907.3,0.402,20907.2,0.002,20907.1,0.031,20908.2,2.014,20908.3,1.61,20908.8,0.479,20909.1,0.02,20909.3,0.001,20909.5,0.02,20909.8,0.028,20910.0,0.009,20910.3,0.001,20910.4,1.7
1598926,1673703575478,2023-01-14 13:39:35,20908.1,5.872,20908.0,0.002,20907.9,0.348,20907.7,0.254,20907.6,0.478,20907.5,0.099,20907.4,0.02,20907.3,0.402,20907.2,0.002,20907.1,0.031,20908.2,1.973,20908.3,1.61,20908.7,2.737,20908.8,0.479,20909.3,0.001,20909.5,0.02,20909.8,0.028,20910.0,0.009,20910.3,0.001,20910.4,1.7
1598927,1673703575729,2023-01-14 13:39:35,20908.1,2.088,20908.0,0.002,20907.9,0.348,20907.7,0.254,20907.6,0.478,20907.5,0.099,20907.4,0.02,20907.3,0.402,20907.2,0.002,20907.1,0.031,20908.2,6.282,20908.3,1.61,20908.8,0.479,20909.3,0.001,20909.5,0.02,20909.8,0.028,20910.0,0.009,20910.3,0.001,20910.5,0.024,20910.7,1.7
1598928,1673703575980,2023-01-14 13:39:35,20908.1,0.234,20908.0,0.003,20907.9,0.349,20907.7,0.255,20907.6,0.001,20907.5,0.099,20907.4,0.02,20907.2,0.002,20907.0,0.702,20906.9,0.229,20908.2,6.614,20908.3,1.61,20908.8,0.001,20909.2,0.027,20909.3,0.001,20909.5,0.02,20909.7,0.001,20909.8,0.028,20910.0,1.828,20910.1,0.026
1598929,1673703576231,2023-01-14 13:39:36,20908.1,1.984,20908.0,0.095,20907.9,0.349,20907.7,0.255,20907.5,0.107,20907.4,0.02,20907.2,0.002,20907.0,0.702,20906.9,0.229,20906.8,1.591,20908.2,5.008,20908.3,1.61,20908.5,0.478,20908.8,0.009,20909.3,0.001,20909.5,0.02,20909.7,0.001,20909.8,0.028,20910.0,0.128,20910.1,0.026
1598930,1673703576482,2023-01-14 13:39:36,20908.1,1.99,20908.0,0.123,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.0,0.702,20906.9,1.115,20908.2,4.365,20908.3,1.61,20908.5,0.478,20908.8,0.009,20909.3,0.001,20909.5,0.02,20909.7,0.001,20909.8,0.028,20910.0,0.128,20910.1,0.026
1598931,1673703576732,2023-01-14 13:39:36,20908.1,1.892,20908.0,0.123,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.0,0.763,20906.9,1.115,20908.2,6.667,20908.3,1.691,20908.5,0.478,20908.8,0.009,20909.3,0.001,20909.5,0.02,20909.7,0.001,20909.8,0.028,20910.0,0.128,20910.3,0.001
1598932,1673703576983,2023-01-14 13:39:36,20908.1,4.683,20908.0,0.123,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.1,0.055,20907.0,0.039,20908.2,2.304,20908.3,1.691,20908.8,0.009,20909.3,0.001,20909.4,0.478,20909.5,0.02,20909.8,2.593,20910.0,0.128,20910.3,0.001,20910.5,2.43
1598933,1673703577233,2023-01-14 13:39:37,20908.1,4.901,20908.0,0.123,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.1,0.055,20907.0,0.039,20908.2,2.278,20908.3,1.691,20908.8,0.009,20909.3,0.001,20909.4,0.478,20909.5,0.02,20909.8,0.001,20910.0,0.128,20910.3,0.001,20910.5,2.43
1598934,1673703577483,2023-01-14 13:39:37,20908.1,4.33,20908.0,0.255,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.6,0.478,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.1,0.055,20908.2,2.291,20908.3,1.691,20908.8,0.009,20909.3,0.001,20909.5,0.02,20909.6,2.24,20909.8,0.001,20910.0,0.128,20910.3,0.001,20910.5,2.43
1598935,1673703577733,2023-01-14 13:39:37,20908.1,4.535,20908.0,0.255,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.6,0.478,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.1,0.031,20908.2,2.274,20908.3,1.691,20908.8,0.009,20909.0,2.742,20909.3,0.001,20909.5,0.02,20909.8,0.001,20910.0,0.184,20910.3,0.001,20910.4,1.7
1598936,1673703577983,2023-01-14 13:39:37,20908.1,4.525,20908.0,0.255,20907.9,0.36,20907.8,0.041,20907.7,0.003,20907.6,0.478,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.1,0.031,20908.2,5.091,20908.3,1.691,20908.4,2.321,20908.8,0.487,20908.9,0.024,20909.3,0.001,20909.4,0.05,20909.5,0.047,20909.8,0.001,20910.0,0.184
1598937,1673703578234,2023-01-14 13:39:38,20908.1,0.552,20908.0,0.095,20907.9,0.251,20907.8,0.041,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.3,0.008,20907.2,0.002,20907.0,0.437,20908.2,6.023,20908.3,1.691,20908.4,2.321,20908.5,0.478,20908.8,0.059,20908.9,0.024,20909.3,0.001,20909.4,0.05,20909.5,0.047,20909.8,0.002
1598938,1673703578484,2023-01-14 13:39:38,20907.9,0.251,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.0,0.648,20906.9,0.229,20906.8,1.113,20906.7,0.181,20906.6,0.001,20908.0,21.269,20908.1,2.906,20908.2,2.251,20908.3,0.081,20908.4,2.321,20908.8,0.059,20908.9,0.024,20909.1,0.028,20909.3,0.002,20909.4,0.05
1598939,1673703578734,2023-01-14 13:39:38,20907.9,0.257,20907.7,0.003,20907.5,0.108,20907.4,0.02,20907.2,0.002,20907.0,1.047,20906.9,2.714,20906.8,1.113,20906.7,0.181,20906.6,0.001,20908.0,19.068,20908.1,3.339,20908.2,2.251,20908.3,0.081,20908.4,2.321,20908.8,0.059,20908.9,0.024,20909.1,0.028,20909.3,0.002,20909.4,0.05
1598940,1673703578984,2023-01-14 13:39:38,20907.0,1.004,20906.9,3.04,20906.8,1.113,20906.7,0.181,20906.6,0.001,20906.5,0.001,20906.4,0.037,20906.3,0.001,20906.2,0.011,20906.1,0.478,20907.1,20.394,20907.2,2.216,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.8,0.272,20907.9,0.372,20908.0,0.624,20908.1,0.433,20908.2,2.079
1598941,1673703579234,2023-01-14 13:39:39,20907.0,0.1,20906.9,0.555,20906.8,1.113,20906.7,0.181,20906.6,0.001,20906.5,0.001,20906.4,0.037,20906.3,0.001,20906.2,0.011,20906.1,0.478,20907.1,13.27,20907.2,2.215,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.372,20908.0,0.624,20908.1,0.433,20908.2,2.079,20908.3,0.081
1598942,1673703579484,2023-01-14 13:39:39,20907.0,4.779,20906.9,0.581,20906.8,1.113,20906.7,0.181,20906.6,0.001,20906.5,0.001,20906.4,0.037,20906.3,0.001,20906.2,0.011,20906.1,0.478,20907.1,8.787,20907.2,2.215,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.001,20908.1,0.433,20908.2,2.079,20908.3,0.081,20908.4,0.027
1598943,1673703579735,2023-01-14 13:39:39,20907.0,4.901,20906.9,0.581,20906.8,1.113,20906.7,0.181,20906.6,0.001,20906.5,0.001,20906.4,0.037,20906.3,0.001,20906.2,0.011,20906.1,0.478,20907.1,8.633,20907.2,0.788,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.001,20908.1,0.433,20908.2,2.079,20908.3,0.081,20908.4,0.027
1598944,1673703579985,2023-01-14 13:39:39,20907.0,4.03,20906.9,0.582,20906.8,0.807,20906.7,0.181,20906.4,0.037,20906.2,0.011,20906.1,0.479,20906.0,0.032,20905.9,0.395,20905.7,0.005,20907.1,8.458,20907.2,0.788,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.001,20908.1,0.49,20908.2,2.079,20908.3,0.081,20908.4,0.027
1598945,1673703580235,2023-01-14 13:39:40,20907.0,5.761,20906.9,0.582,20906.8,0.807,20906.7,0.181,20906.4,0.037,20906.2,0.011,20906.1,0.479,20906.0,0.032,20905.9,0.396,20905.7,0.005,20907.1,7.78,20907.2,0.788,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.001,20908.1,0.49,20908.2,2.079,20908.3,0.081,20908.5,0.02
1598946,1673703580485,2023-01-14 13:39:40,20907.0,6.695,20906.9,0.582,20906.8,0.807,20906.7,0.181,20906.6,0.478,20906.4,0.037,20906.2,0.011,20906.0,0.032,20905.9,0.396,20905.7,0.92,20907.1,5.414,20907.2,0.31,20907.4,0.996,20907.6,0.663,20907.7,0.339,20908.0,0.478,20908.1,0.49,20908.2,2.079,20908.3,0.081,20908.5,0.02
1598947,1673703580735,2023-01-14 13:39:40,20907.0,6.993,20906.9,0.582,20906.8,0.807,20906.7,0.659,20906.6,0.001,20906.4,0.037,20906.2,0.011,20906.0,0.032,20905.9,0.396,20905.8,0.01,20907.1,5.235,20907.2,0.31,20907.4,0.996,20907.6,0.663,20907.7,0.339,20908.0,0.478,20908.1,0.49,20908.2,2.179,20908.3,2.697,20908.5,0.02
1598948,1673703580985,2023-01-14 13:39:40,20907.0,7.514,20906.9,1.06,20906.8,0.807,20906.7,0.181,20906.4,0.037,20906.2,0.011,20906.0,1.203,20905.9,0.396,20905.8,0.011,20905.7,0.005,20907.1,2.918,20907.4,0.996,20907.6,0.663,20907.7,0.339,20908.0,0.478,20908.1,0.49,20908.2,2.179,20908.3,2.697,20908.5,0.02,20908.8,0.052
1598949,1673703581236,2023-01-14 13:39:41,20907.0,7.467,20906.9,1.276,20906.8,0.807,20906.7,1.328,20906.5,0.001,20906.4,0.037,20906.2,0.011,20906.0,0.056,20905.9,0.396,20905.8,0.011,20907.1,2.407,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.0,0.478,20908.1,0.49,20908.2,2.179,20908.3,0.081,20908.4,0.001
1598950,1673703581486,2023-01-14 13:39:41,20907.0,6.56,20906.9,0.798,20906.8,2.143,20906.7,0.181,20906.4,0.037,20906.2,0.011,20906.0,0.056,20905.9,0.396,20905.8,0.011,20905.7,0.005,20907.1,3.441,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.1,2.19,20908.2,4.781,20908.3,0.081,20908.4,0.001,20908.5,0.02
1598951,1673703581736,2023-01-14 13:39:41,20907.0,3.5,20906.9,0.256,20906.8,0.807,20906.7,0.181,20906.4,0.037,20906.2,0.011,20906.0,0.001,20905.9,0.396,20905.8,0.011,20905.7,0.005,20907.1,5.046,20907.2,2.618,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.1,0.49,20908.2,2.657,20908.3,0.081,20908.4,1.701
1598952,1673703581986,2023-01-14 13:39:41,20907.0,2.265,20906.9,0.256,20906.8,0.807,20906.7,0.181,20906.4,0.515,20906.2,0.011,20906.0,1.565,20905.9,0.396,20905.8,0.011,20905.7,0.005,20907.1,4.071,20907.2,2.618,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.0,0.481,20908.1,0.49,20908.2,2.179,20908.3,0.081
1598953,1673703582237,2023-01-14 13:39:42,20907.0,2.585,20906.9,0.306,20906.8,0.826,20906.7,0.181,20906.5,1.006,20906.4,0.037,20906.2,1.575,20906.0,0.001,20905.9,0.396,20905.8,0.011,20907.1,3.393,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.0,0.481,20908.1,0.49,20908.2,2.179,20908.3,0.081,20908.4,0.028
1598954,1673703582488,2023-01-14 13:39:42,20907.0,5.119,20906.9,1.097,20906.8,0.826,20906.7,0.181,20906.5,1.671,20906.4,0.037,20906.2,0.011,20906.0,0.027,20905.9,0.396,20905.8,0.011,20907.1,3.185,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.0,0.481,20908.1,0.49,20908.2,2.179,20908.3,2.723,20908.4,0.001
1598955,1673703582738,2023-01-14 13:39:42,20907.0,3.177,20906.9,0.306,20906.8,1.303,20906.7,0.181,20906.4,1.708,20906.2,0.003,20906.0,0.059,20905.9,0.396,20905.8,0.011,20905.7,0.005,20907.1,3.16,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.0,0.481,20908.1,0.49,20908.2,2.179,20908.3,2.723,20908.4,0.001
1598956,1673703582988,2023-01-14 13:39:42,20907.0,2.8,20906.9,0.784,20906.8,1.303,20906.7,0.181,20906.4,1.708,20906.2,0.003,20906.0,0.051,20905.9,0.396,20905.8,0.011,20905.7,0.005,20907.1,3.103,20907.4,0.996,20907.6,0.663,20907.7,0.339,20907.9,0.597,20908.0,0.481,20908.1,0.49,20908.2,2.179,20908.3,0.081,20908.4,0.001
