,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3197809,1674104555103,2023-01-19 05:02:35,20818.3,22.123,20818.2,0.041,20817.9,3.664,20817.8,0.027,20817.7,0.045,20817.6,0.18,20817.5,1.291,20817.4,0.311,20817.3,1.746,20817.2,0.182,20818.4,12.636,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.379,20819.5,0.02
3197810,1674104555353,2023-01-19 05:02:35,20818.3,21.283,20818.2,3.161,20817.9,3.664,20817.8,0.027,20817.7,0.045,20817.6,1.785,20817.5,1.304,20817.4,0.275,20817.3,1.03,20817.2,0.187,20818.4,12.625,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.155,20819.0,0.209,20819.3,0.009,20819.4,1.379,20819.5,0.483
3197811,1674104555603,2023-01-19 05:02:35,20818.3,20.435,20818.2,0.041,20817.9,3.664,20817.8,0.027,20817.7,0.045,20817.6,1.785,20817.5,1.304,20817.4,0.345,20817.3,1.042,20817.2,0.168,20818.4,12.625,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.379,20819.5,0.483
3197812,1674104555853,2023-01-19 05:02:35,20818.3,20.384,20818.2,0.041,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.785,20817.5,1.304,20817.4,0.345,20817.3,1.053,20817.2,0.168,20818.4,12.447,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197813,1674104556103,2023-01-19 05:02:36,20818.3,19.739,20818.2,0.069,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.172,20818.4,13.074,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.858,20819.5,0.003
3197814,1674104556355,2023-01-19 05:02:36,20818.3,20.177,20818.2,0.069,20818.1,0.004,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20818.4,12.589,20818.5,1.781,20818.6,0.021,20818.7,1.834,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197815,1674104556606,2023-01-19 05:02:36,20818.3,20.177,20818.2,0.069,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.177,20818.4,12.142,20818.5,1.781,20818.6,0.021,20818.7,1.834,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197816,1674104556857,2023-01-19 05:02:36,20818.3,20.177,20818.2,0.069,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.177,20818.4,12.142,20818.5,1.781,20818.6,0.021,20818.7,1.834,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197817,1674104557107,2023-01-19 05:02:37,20818.3,20.153,20818.2,0.069,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.177,20818.4,12.142,20818.5,1.781,20818.6,0.021,20818.7,1.834,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197818,1674104557357,2023-01-19 05:02:37,20818.3,20.065,20818.2,0.069,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.177,20818.4,11.664,20818.5,1.781,20818.6,0.021,20818.7,1.834,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197819,1674104557608,2023-01-19 05:02:37,20818.3,20.089,20818.2,0.069,20817.9,3.664,20817.8,0.027,20817.7,3.165,20817.6,1.712,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.177,20818.4,12.143,20818.5,1.781,20818.6,0.021,20818.7,1.834,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.378,20819.5,0.003
3197820,1674104557860,2023-01-19 05:02:37,20818.3,20.089,20818.2,0.069,20817.9,4.388,20817.8,0.027,20817.7,3.165,20817.6,1.108,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.173,20818.4,12.145,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.162,20819.4,1.378,20819.5,0.002
3197821,1674104558110,2023-01-19 05:02:38,20818.3,20.087,20818.2,0.069,20817.9,4.388,20817.8,0.027,20817.7,3.165,20817.6,1.108,20817.5,1.304,20817.4,0.224,20817.3,1.172,20817.2,0.173,20818.4,12.145,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.162,20819.4,1.378,20819.5,0.002
3197822,1674104558360,2023-01-19 05:02:38,20818.3,21.051,20818.2,3.826,20818.1,0.013,20817.9,3.664,20817.8,0.027,20817.7,0.045,20817.6,0.107,20817.5,1.291,20817.4,0.224,20817.3,1.172,20818.4,10.942,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
3197823,1674104558611,2023-01-19 05:02:38,20818.3,19.455,20818.2,3.826,20818.1,0.013,20817.9,3.664,20817.8,0.027,20817.7,0.045,20817.6,0.107,20817.5,1.291,20817.4,0.224,20817.3,1.172,20818.4,11.742,20818.5,1.781,20818.6,0.021,20818.7,1.681,20818.8,0.002,20818.9,0.002,20819.0,0.209,20819.3,0.009,20819.4,1.077,20819.5,0.002
