,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2131862,1673837187839,2023-01-16 02:46:27,21230.7,0.11,21230.6,0.001,21230.3,0.001,21230.2,0.001,21230.0,1.308,21229.9,0.003,21229.8,0.002,21229.7,0.013,21229.6,0.016,21229.5,0.021,21230.8,12.755,21230.9,6.275,21231.3,1.2,21231.4,0.002,21231.9,0.065,21232.0,1.215,21232.4,0.002,21232.5,0.025,21232.6,2.382,21232.7,0.013
2131863,1673837188089,2023-01-16 02:46:28,21230.0,0.287,21229.9,0.003,21229.8,0.002,21229.7,0.013,21229.6,0.036,21229.5,0.001,21229.4,0.004,21229.3,0.009,21229.2,0.011,21229.1,0.003,21230.1,19.181,21230.2,0.002,21230.6,0.26,21230.7,8.589,21230.8,0.323,21230.9,5.075,21231.3,0.074,21231.4,0.002,21231.7,0.02,21231.8,0.319
2131864,1673837188342,2023-01-16 02:46:28,21229.9,0.006,21229.8,0.002,21229.7,0.013,21229.6,0.036,21229.5,0.001,21229.4,0.004,21229.3,0.009,21229.2,0.011,21229.1,0.003,21229.0,0.042,21230.0,20.8,21230.1,6.781,21230.5,0.554,21230.6,0.026,21230.7,0.375,21230.8,0.095,21230.9,5.457,21231.3,4.144,21231.4,0.855,21231.5,0.186
2131865,1673837188593,2023-01-16 02:46:28,21229.7,1.621,21229.6,0.036,21229.5,0.001,21229.4,0.004,21229.3,0.009,21229.2,0.011,21229.1,0.003,21229.0,0.042,21228.8,0.002,21228.6,0.126,21229.8,18.09,21229.9,0.319,21230.0,7.625,21230.1,0.42,21230.4,0.002,21230.5,0.206,21230.7,0.041,21230.8,0.064,21230.9,0.647,21231.2,0.233
2131866,1673837188844,2023-01-16 02:46:28,21229.7,2.901,21229.6,0.036,21229.5,0.001,21229.4,0.004,21229.3,0.009,21229.2,0.011,21229.1,0.252,21229.0,0.042,21228.8,0.002,21228.6,0.004,21229.8,14.232,21229.9,0.319,21230.0,6.796,21230.1,0.067,21230.4,0.002,21230.5,0.206,21230.7,0.057,21230.8,0.064,21230.9,0.413,21231.2,0.233
2131867,1673837189096,2023-01-16 02:46:29,21224.4,4.715,21224.3,0.018,21224.2,0.486,21224.1,0.013,21224.0,2.045,21223.8,0.096,21223.7,0.216,21223.6,2.826,21223.5,0.006,21223.4,1.88,21224.5,1.595,21225.6,0.013,21225.9,0.004,21226.1,0.55,21226.2,0.025,21226.5,1.259,21226.6,2.104,21226.8,0.2,21226.9,1.591,21227.0,0.411
2131868,1673837189347,2023-01-16 02:46:29,21224.6,6.9,21224.5,4.513,21224.4,4.067,21224.3,0.066,21224.2,0.572,21224.1,0.003,21224.0,1.889,21223.8,0.027,21223.7,0.034,21223.6,0.001,21224.7,0.013,21224.8,0.235,21225.0,0.025,21225.1,0.002,21225.2,0.013,21225.3,0.013,21225.5,0.002,21225.6,0.002,21225.7,0.013,21225.9,0.004
2131869,1673837189597,2023-01-16 02:46:29,21224.6,2.661,21224.5,1.704,21224.4,1.212,21224.3,0.013,21224.2,0.007,21224.1,0.003,21224.0,1.881,21223.8,0.001,21223.7,0.034,21223.6,0.001,21224.7,6.651,21224.8,0.235,21225.0,0.025,21225.1,0.002,21225.2,0.013,21225.3,0.013,21225.6,0.002,21225.7,0.013,21226.0,1.65,21226.1,0.002
2131870,1673837189847,2023-01-16 02:46:29,21224.6,7.637,21224.5,1.624,21224.4,1.212,21224.3,0.013,21224.2,0.128,21224.1,0.003,21224.0,1.881,21223.8,0.001,21223.7,0.034,21223.6,0.001,21224.7,5.873,21225.0,0.025,21225.1,0.002,21225.2,0.013,21225.3,0.013,21225.6,0.002,21225.7,2.186,21225.8,7.035,21226.1,0.002,21226.5,0.025
2131871,1673837190104,2023-01-16 02:46:30,21222.1,3.416,21222.0,5.04,21221.9,2.084,21221.8,0.096,21221.7,0.197,21221.6,0.104,21221.5,0.596,21221.4,3.169,21221.2,0.095,21221.1,0.08,21222.2,3.5,21222.6,1.844,21223.1,2.94,21223.2,0.745,21223.3,0.086,21223.5,0.333,21223.7,0.724,21223.8,1.217,21223.9,0.312,21224.0,0.325
2131872,1673837190356,2023-01-16 02:46:30,21223.0,3.221,21222.9,0.593,21222.8,18.617,21222.6,1.701,21222.5,2.868,21222.4,0.049,21222.3,0.073,21222.2,2.69,21222.1,0.983,21222.0,4.945,21223.1,0.027,21223.6,0.002,21223.9,0.463,21224.0,0.637,21224.1,0.041,21224.3,0.262,21224.4,0.002,21224.5,0.002,21224.6,1.696,21224.7,4.172
2131873,1673837190607,2023-01-16 02:46:30,21223.5,15.24,21223.1,1.391,21223.0,5.008,21222.9,1.221,21222.8,1.142,21222.6,0.048,21222.5,0.209,21222.3,0.004,21222.2,0.406,21222.1,3.943,21223.6,0.002,21223.7,0.013,21223.8,0.013,21224.1,0.041,21224.4,0.002,21224.6,0.002,21224.7,0.088,21224.9,0.005,21225.1,0.002,21225.3,0.008
2131874,1673837190857,2023-01-16 02:46:30,21224.6,30.633,21224.2,0.013,21224.1,1.29,21224.0,1.472,21223.9,0.013,21223.8,0.103,21223.7,1.338,21223.6,0.002,21223.5,1.209,21223.2,0.013,21224.7,0.024,21224.9,0.013,21225.0,0.235,21225.1,0.002,21225.2,0.223,21225.3,0.008,21225.6,0.854,21225.9,0.025,21226.1,0.31,21226.4,0.407
2131875,1673837191107,2023-01-16 02:46:31,21224.8,29.666,21224.7,0.121,21224.6,0.115,21224.2,0.235,21224.0,0.001,21223.9,0.013,21223.8,0.103,21223.7,0.072,21223.6,0.002,21223.5,0.013,21224.9,0.075,21225.1,0.002,21225.3,0.008,21225.6,1.121,21225.8,0.235,21226.1,0.002,21226.4,0.263,21226.6,0.002,21226.7,0.571,21226.8,0.844
2131876,1673837191358,2023-01-16 02:46:31,21224.8,8.465,21224.7,0.03,21224.6,0.012,21224.1,0.012,21223.9,0.013,21223.8,0.103,21223.7,0.06,21223.6,0.027,21223.5,0.013,21223.2,0.235,21224.9,4.017,21225.1,0.321,21225.3,0.008,21225.5,0.284,21225.6,0.854,21226.1,0.002,21226.4,0.656,21226.6,1.886,21226.7,2.564,21226.8,4.648
2131877,1673837191609,2023-01-16 02:46:31,21223.8,0.147,21223.7,0.06,21223.6,0.001,21223.5,0.013,21223.1,0.046,21223.0,0.03,21222.9,0.013,21222.7,0.014,21222.6,0.001,21222.1,0.567,21223.9,29.665,21224.0,0.567,21224.1,0.002,21224.6,0.142,21224.7,0.059,21224.8,0.05,21224.9,0.076,21225.0,1.175,21225.1,0.053,21225.2,0.047
2131878,1673837191859,2023-01-16 02:46:31,21223.7,2.029,21223.6,2.311,21223.5,0.013,21223.1,0.046,21223.0,0.03,21222.9,0.013,21222.7,0.014,21222.6,0.236,21222.1,0.002,21222.0,4.945,21223.8,20.391,21223.9,0.601,21224.0,0.1,21224.1,0.001,21224.5,0.024,21224.8,0.292,21224.9,0.051,21225.0,0.941,21225.1,0.015,21225.3,0.008
2131879,1673837192110,2023-01-16 02:46:32,21227.9,16.01,21227.8,9.863,21227.7,2.296,21227.6,1.638,21227.5,19.698,21227.4,2.999,21227.3,10.981,21227.2,18.153,21227.1,7.036,21227.0,26.843,21228.1,0.002,21228.4,0.008,21228.6,0.092,21228.8,0.002,21229.0,0.001,21229.1,0.013,21229.3,0.099,21229.4,0.024,21229.7,0.094,21229.8,0.049
2131880,1673837192360,2023-01-16 02:46:32,21230.7,3.784,21230.6,0.008,21230.0,0.013,21229.9,0.006,21229.7,0.866,21229.3,0.36,21229.0,0.372,21228.6,1.676,21228.5,0.001,21228.3,0.18,21230.8,0.973,21231.1,0.549,21231.3,0.011,21231.8,0.212,21231.9,0.327,21232.0,0.002,21232.1,0.005,21232.2,0.856,21232.3,0.502,21232.4,1.002
2131881,1673837192613,2023-01-16 02:46:32,21235.6,1.6,21235.5,2.649,21235.4,1.144,21235.3,0.2,21235.1,0.12,21234.9,0.743,21234.7,1.762,21234.6,2.015,21234.5,4.139,21234.4,3.633,21235.7,0.181,21235.9,0.141,21236.1,0.608,21236.2,0.052,21236.3,0.002,21236.4,0.005,21236.7,0.353,21237.3,0.01,21237.4,0.066,21237.6,0.049
2131882,1673837192863,2023-01-16 02:46:32,21235.6,0.013,21235.1,0.012,21235.0,0.013,21234.4,0.013,21233.9,0.894,21233.4,1.65,21233.2,0.235,21232.9,0.045,21232.8,0.271,21232.6,0.038,21235.7,8.385,21235.8,2.915,21235.9,0.583,21236.1,0.608,21236.3,0.002,21236.9,0.798,21237.1,3.01,21237.2,12.224,21237.7,0.924,21237.8,0.095
2131883,1673837193113,2023-01-16 02:46:33,21231.8,4.285,21231.6,0.036,21231.5,0.337,21231.4,0.001,21231.2,1.648,21231.1,0.078,21231.0,1.236,21230.9,0.013,21230.8,0.021,21230.6,0.001,21231.9,1.766,21232.7,0.002,21233.2,0.002,21233.4,2.32,21233.5,0.338,21233.7,0.002,21234.1,0.023,21234.2,0.049,21234.6,0.005,21234.7,0.002
2131884,1673837193364,2023-01-16 02:46:33,21229.6,2.533,21229.4,0.013,21229.3,0.082,21229.2,0.164,21229.1,0.032,21229.0,0.063,21228.9,0.013,21228.8,0.013,21228.6,0.02,21228.1,0.012,21229.7,1.718,21229.8,0.083,21229.9,0.32,21230.0,0.102,21230.2,0.008,21230.5,0.013,21230.7,0.022,21231.1,12.224,21231.2,0.002,21231.5,0.891
2131885,1673837193614,2023-01-16 02:46:33,21229.7,0.013,21228.7,0.013,21228.6,0.02,21228.2,0.001,21227.7,0.005,21227.5,0.001,21227.3,0.819,21227.0,0.001,21226.9,0.381,21226.8,1.258,21229.8,1.152,21230.4,0.644,21230.5,7.838,21230.6,0.459,21230.7,0.022,21231.2,0.015,21231.3,0.094,21231.4,0.486,21231.5,0.891,21231.6,0.971
2131886,1673837193864,2023-01-16 02:46:33,21228.3,0.007,21228.2,0.001,21228.0,0.013,21227.6,0.235,21227.5,0.001,21227.0,0.001,21226.8,0.527,21226.7,0.006,21226.6,0.292,21226.5,0.053,21228.4,13.966,21228.5,4.84,21228.6,2.177,21228.7,23.672,21228.8,1.838,21229.2,0.067,21229.3,0.484,21229.4,0.518,21229.5,1.147,21229.7,0.013
2131887,1673837194114,2023-01-16 02:46:34,21226.5,2.437,21226.0,0.001,21225.8,0.39,21225.7,0.001,21225.5,0.001,21225.2,0.013,21225.0,0.009,21224.8,0.013,21224.5,0.014,21224.4,1.337,21226.6,2.641,21226.7,0.16,21226.8,0.012,21227.2,0.237,21227.3,0.008,21227.7,0.027,21228.0,0.013,21228.2,12.036,21228.3,0.008,21228.4,0.094
2131888,1673837194365,2023-01-16 02:46:34,21226.6,12.891,21226.5,3.853,21226.0,0.001,21225.8,0.39,21225.7,0.001,21225.6,0.288,21225.5,0.001,21225.2,0.033,21225.0,0.009,21224.9,0.26,21226.7,2.436,21226.8,0.012,21227.2,0.237,21227.3,0.008,21227.7,0.002,21228.0,0.013,21228.1,0.098,21228.2,0.282,21228.3,0.008,21228.4,0.094
2131889,1673837194615,2023-01-16 02:46:34,21224.6,2.695,21224.5,0.013,21224.2,0.07,21224.1,0.103,21224.0,1.441,21223.9,1.361,21223.8,0.15,21223.7,0.746,21223.6,0.306,21223.4,0.001,21224.7,3.187,21225.2,0.002,21225.7,0.002,21225.8,0.012,21226.0,0.025,21226.2,0.004,21226.3,0.234,21226.5,0.831,21226.6,1.65,21226.7,2.207
2131890,1673837194865,2023-01-16 02:46:34,21224.6,2.576,21224.5,0.013,21224.0,1.234,21223.9,1.211,21223.7,0.596,21223.6,0.306,21223.4,0.001,21223.3,0.026,21223.1,0.005,21223.0,0.077,21224.7,3.087,21225.2,0.002,21225.7,0.002,21225.8,0.012,21225.9,6.875,21226.0,0.025,21226.2,7.039,21226.6,0.552,21226.7,2.207,21227.0,0.943
2131891,1673837195115,2023-01-16 02:46:35,21224.6,3.97,21224.5,0.013,21224.0,1.234,21223.9,1.211,21223.7,0.596,21223.6,0.308,21223.4,0.001,21223.3,0.026,21223.1,0.005,21223.0,0.077,21224.7,0.958,21224.9,0.191,21225.2,0.002,21225.7,0.002,21225.8,0.012,21226.0,0.025,21226.2,0.004,21226.5,4.038,21226.7,2.207,21227.0,0.943
2131892,1673837195365,2023-01-16 02:46:35,21226.6,19.417,21226.5,1.316,21226.4,0.14,21225.9,0.012,21225.8,0.012,21225.6,0.02,21225.4,0.04,21225.1,0.628,21224.9,1.196,21224.8,0.61,21226.7,2.214,21227.2,0.002,21227.4,0.025,21227.7,0.022,21228.1,1.114,21228.2,0.002,21228.3,0.012,21228.4,0.094,21228.5,0.439,21228.6,1.049
2131893,1673837195615,2023-01-16 02:46:35,21226.6,11.838,21226.5,0.034,21225.9,0.012,21225.8,0.012,21225.7,0.1,21225.6,0.021,21225.4,0.04,21225.0,0.001,21224.9,0.021,21224.8,0.013,21226.7,6.699,21227.2,0.002,21227.4,0.025,21227.7,0.022,21227.8,3.765,21227.9,13.911,21228.1,1.114,21228.2,0.002,21228.3,0.012,21228.4,0.094
2131894,1673837195866,2023-01-16 02:46:35,21226.6,7.846,21226.5,0.12,21225.9,0.013,21225.8,0.062,21225.6,0.02,21225.4,0.041,21224.9,0.022,21224.8,0.013,21224.7,0.013,21224.6,0.001,21226.7,1.276,21227.1,0.011,21227.2,0.002,21227.4,0.025,21227.7,0.022,21228.1,1.114,21228.2,0.002,21228.3,0.012,21228.4,1.591,21228.6,1.413
2131895,1673837196116,2023-01-16 02:46:36,21226.6,8.148,21226.5,0.122,21225.9,0.013,21225.8,0.012,21225.6,0.02,21225.4,0.001,21225.3,0.028,21224.9,0.022,21224.8,0.039,21224.7,0.013,21226.7,1.24,21227.1,0.011,21227.2,0.002,21227.4,0.025,21227.7,0.022,21228.1,1.114,21228.2,0.002,21228.3,0.572,21228.4,1.591,21228.7,0.003
2131896,1673837196366,2023-01-16 02:46:36,21227.6,11.418,21227.5,0.008,21227.1,0.607,21227.0,0.781,21226.9,0.02,21226.7,0.001,21226.6,0.263,21226.5,0.088,21226.4,0.001,21226.1,0.012,21227.7,1.125,21227.8,0.028,21228.2,0.002,21228.3,0.012,21228.4,0.151,21228.7,0.003,21228.9,1.067,21229.0,2.14,21229.2,0.877,21229.5,0.006
2131897,1673837196616,2023-01-16 02:46:36,21228.3,13.496,21228.2,1.64,21228.1,0.814,21227.8,0.044,21227.7,3.087,21227.6,1.41,21227.5,0.032,21227.0,0.294,21226.9,0.013,21226.7,4.196,21228.4,0.151,21228.7,0.003,21228.9,0.008,21229.2,0.002,21229.5,0.006,21229.7,0.09,21229.8,0.285,21230.1,0.235,21230.2,0.023,21230.4,0.013
2131898,1673837196866,2023-01-16 02:46:36,21231.7,1.561,21231.6,0.01,21231.2,0.258,21231.0,0.074,21230.9,0.182,21230.8,0.069,21230.6,0.313,21230.4,0.21,21230.3,0.066,21230.1,0.004,21231.8,5.2,21231.9,62.719,21232.0,0.796,21232.1,0.382,21232.2,0.706,21232.5,0.013,21232.6,0.444,21232.7,0.002,21232.9,0.732,21233.0,0.079
2131899,1673837197116,2023-01-16 02:46:37,21231.7,2.045,21231.6,0.01,21230.6,0.313,21230.4,0.11,21230.3,0.235,21230.1,0.004,21229.5,0.001,21229.0,0.005,21228.5,0.235,21228.4,2.286,21231.8,6.158,21231.9,62.288,21232.0,0.796,21232.1,0.382,21232.2,0.002,21232.5,0.013,21232.7,0.002,21232.9,0.028,21233.0,0.066,21233.1,0.001
2131900,1673837197366,2023-01-16 02:46:37,21231.2,0.623,21231.1,0.152,21230.8,0.235,21230.7,1.21,21230.6,0.013,21230.4,0.026,21229.7,0.083,21229.6,0.049,21229.5,0.008,21229.4,0.04,21231.3,5.288,21231.4,0.266,21231.6,0.893,21231.8,0.057,21231.9,61.816,21232.0,0.796,21232.1,0.382,21232.2,0.002,21232.5,0.013,21232.7,0.002
2131901,1673837197616,2023-01-16 02:46:37,21228.4,0.286,21228.2,0.022,21227.9,0.038,21227.8,0.013,21227.6,0.013,21227.5,0.001,21227.4,0.863,21227.1,0.077,21227.0,0.433,21226.9,3.139,21228.5,0.132,21228.6,0.993,21228.7,0.4,21228.8,1.518,21228.9,0.865,21229.0,0.784,21229.1,1.981,21229.2,1.491,21229.3,0.898,21229.4,1.686
2131902,1673837197867,2023-01-16 02:46:37,21228.4,3.54,21227.9,0.045,21227.5,0.001,21227.4,0.001,21227.3,0.56,21227.2,1.182,21227.1,0.09,21227.0,0.005,21226.9,0.001,21226.8,0.004,21228.5,4.681,21228.6,0.001,21228.9,0.235,21229.7,3.507,21229.8,0.889,21230.0,0.02,21230.5,0.501,21230.6,0.303,21230.7,0.222,21230.9,1.028
2131903,1673837198119,2023-01-16 02:46:38,21227.9,0.025,21227.5,0.026,21227.4,0.001,21227.3,0.235,21227.1,0.04,21226.9,0.001,21226.8,0.004,21226.7,0.059,21226.6,0.201,21226.5,0.013,21228.0,16.099,21228.3,0.038,21228.4,2.256,21228.5,2.519,21228.6,0.235,21228.9,0.025,21229.6,0.881,21230.0,0.02,21230.3,0.001,21230.5,2.152
2131904,1673837198370,2023-01-16 02:46:38,21227.5,18.717,21227.4,2.881,21227.0,0.247,21226.9,2.126,21226.8,0.017,21226.7,0.019,21226.6,0.201,21226.5,0.013,21226.4,0.174,21226.3,0.017,21227.6,0.025,21227.9,0.025,21228.2,0.002,21228.4,0.083,21228.5,0.014,21228.7,0.002,21228.9,0.235,21229.0,0.02,21229.1,0.879,21229.2,0.002
2131905,1673837198620,2023-01-16 02:46:38,21229.7,12.933,21229.6,1.18,21229.1,1.109,21229.0,15.453,21228.4,0.013,21228.3,0.012,21228.1,0.381,21227.9,0.021,21227.8,0.416,21227.5,0.022,21229.8,3.136,21230.0,0.02,21230.2,0.002,21230.3,0.009,21230.5,1.056,21230.6,2.119,21230.7,0.002,21231.2,0.007,21231.3,0.027,21231.7,0.002
2131906,1673837198871,2023-01-16 02:46:38,21230.1,6.513,21230.0,1.479,21229.9,0.171,21229.8,0.013,21229.7,0.175,21229.5,0.013,21229.4,0.001,21229.1,0.016,21229.0,15.821,21228.9,0.021,21230.2,5.299,21230.3,2.319,21230.5,1.056,21230.6,2.127,21230.7,0.002,21231.0,0.02,21231.2,0.002,21231.3,0.001,21231.6,1.65,21231.7,0.383
2131907,1673837199121,2023-01-16 02:46:39,21230.1,10.089,21230.0,1.479,21229.8,0.013,21229.7,0.093,21229.5,0.013,21229.4,0.001,21229.1,0.016,21229.0,15.44,21228.9,0.021,21228.5,0.805,21230.2,0.026,21230.3,0.009,21230.5,0.002,21230.6,0.008,21230.7,0.002,21231.0,0.083,21231.1,0.235,21231.2,0.002,21231.3,0.001,21231.7,0.002
2131908,1673837199371,2023-01-16 02:46:39,21231.8,10.63,21231.1,0.012,21231.0,1.409,21230.9,0.096,21230.4,0.014,21230.2,0.395,21230.0,1.479,21229.9,0.321,21229.7,0.001,21229.6,0.001,21231.9,63.551,21232.0,0.02,21232.2,0.002,21232.7,0.002,21232.9,0.104,21233.0,0.322,21233.1,0.001,21233.2,0.002,21233.4,0.002,21233.5,0.018
2131909,1673837199621,2023-01-16 02:46:39,21231.8,9.213,21231.1,0.247,21230.9,0.096,21230.4,0.014,21230.2,0.126,21230.1,0.013,21230.0,1.479,21229.9,0.021,21229.7,0.001,21229.6,0.001,21231.9,61.143,21232.0,0.02,21232.2,0.002,21232.7,0.002,21232.8,0.082,21232.9,0.236,21233.0,0.087,21233.1,0.001,21233.2,0.002,21233.4,0.002
2131910,1673837199871,2023-01-16 02:46:39,21231.8,8.102,21231.1,0.554,21230.9,0.276,21230.4,0.013,21230.2,0.126,21230.1,0.013,21230.0,1.479,21229.9,0.021,21229.7,0.001,21229.6,0.001,21231.9,59.495,21232.0,0.02,21232.2,0.002,21232.7,0.002,21232.8,0.082,21232.9,0.236,21233.0,0.087,21233.1,0.001,21233.2,0.002,21233.4,0.002
2131911,1673837200122,2023-01-16 02:46:40,21230.0,1.479,21229.9,0.021,21229.7,0.012,21229.6,0.013,21229.5,0.235,21229.4,0.014,21229.1,0.016,21229.0,15.81,21228.9,0.001,21228.5,0.004,21230.1,19.127,21230.2,3.229,21230.5,2.918,21230.8,0.235,21231.0,0.013,21231.2,0.591,21231.5,0.235,21231.7,0.002,21231.8,4.917,21231.9,58.499
2131912,1673837200372,2023-01-16 02:46:40,21230.0,1.358,21229.9,0.021,21229.7,0.012,21229.6,0.013,21229.4,0.014,21229.1,0.016,21229.0,15.429,21228.9,0.001,21228.8,0.235,21228.5,0.004,21230.1,22.048,21230.2,3.142,21230.5,2.334,21230.6,0.235,21231.0,0.013,21231.2,0.027,21231.5,0.001,21231.6,0.235,21231.7,1.336,21231.8,4.917
2131913,1673837200622,2023-01-16 02:46:40,21224.7,0.939,21224.6,0.236,21224.4,0.002,21224.2,0.094,21223.9,0.001,21223.7,0.596,21223.6,0.02,21223.5,0.07,21223.4,0.001,21223.2,0.013,21224.8,7.017,21225.0,0.95,21225.2,1.584,21225.5,2.72,21225.6,0.23,21225.7,0.314,21225.8,0.013,21225.9,3.351,21226.0,0.052,21226.2,0.105
2131914,1673837200873,2023-01-16 02:46:40,21224.7,2.744,21224.6,0.323,21224.4,0.002,21223.9,0.001,21223.8,0.381,21223.7,8.216,21223.6,0.255,21223.5,0.05,21223.4,0.001,21223.2,0.013,21224.8,4.861,21225.0,0.889,21225.2,0.231,21225.8,0.013,21225.9,0.26,21226.1,0.067,21226.2,0.105,21226.4,0.149,21227.0,0.134,21227.2,0.004
2131915,1673837201123,2023-01-16 02:46:41,21224.9,4.597,21224.8,0.038,21224.7,0.026,21224.6,0.323,21224.4,0.002,21224.1,0.864,21224.0,0.235,21223.9,0.001,21223.6,0.02,21223.5,0.13,21225.0,4.748,21225.1,0.269,21225.2,0.231,21225.5,0.008,21225.6,0.025,21225.8,0.058,21225.9,0.235,21226.6,0.012,21227.2,0.004,21227.5,0.1
2131916,1673837201373,2023-01-16 02:46:41,21224.9,4.718,21224.8,0.038,21224.7,0.026,21224.6,0.323,21224.4,0.002,21224.1,0.864,21224.0,0.235,21223.9,0.001,21223.6,0.02,21223.5,0.13,21225.0,3.884,21225.1,0.331,21225.2,0.231,21225.5,0.008,21225.6,0.025,21225.8,0.235,21226.6,0.012,21227.2,0.239,21227.5,0.598,21227.6,3.022
2131917,1673837201625,2023-01-16 02:46:41,21224.9,5.135,21224.8,0.038,21224.7,0.026,21224.6,0.323,21224.4,0.002,21224.1,0.864,21224.0,0.235,21223.9,0.001,21223.6,0.02,21223.5,0.13,21225.0,2.721,21225.1,0.331,21225.2,0.231,21225.5,0.008,21225.6,0.025,21225.8,0.235,21226.6,0.012,21226.8,0.001,21227.2,0.004,21227.3,0.022
2131918,1673837201875,2023-01-16 02:46:41,21224.9,4.727,21224.8,0.038,21224.7,0.026,21224.6,0.323,21224.4,0.002,21224.1,1.099,21223.9,0.001,21223.6,0.02,21223.5,0.13,21223.4,0.001,21225.0,3.54,21225.1,2.373,21225.2,0.231,21225.5,0.008,21225.6,0.025,21225.8,0.235,21226.6,0.012,21226.8,0.001,21227.2,0.004,21227.3,0.022
2131919,1673837202125,2023-01-16 02:46:42,21224.9,3.677,21224.8,0.038,21224.7,0.026,21224.6,0.323,21224.4,0.002,21224.1,1.099,21223.9,0.001,21223.6,0.02,21223.5,0.13,21223.4,0.001,21225.0,4.358,21225.1,2.373,21225.2,0.231,21225.5,0.008,21225.6,0.025,21225.8,0.235,21226.6,0.012,21226.8,0.001,21227.2,0.004,21227.4,0.955
